"STATION","NAME","DATE","ACMH","ACSH","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TMAX","TMIN","TOBS","TSUN","WDFG","WDFM","WESD","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-11-26",,,,,,,,"0.17",,"0.0","0.0","68","41","67",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-11-27",,,,,,,,"3.34",,"0.0","0.0","70","56","56",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-11-28",,,,,,,,"0.00",,"0.0","0.0","56","30","30",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-11-29",,,,,,,,"0.00",,"0.0","0.0","39","29","32",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-11-30",,,,,,,,"0.00",,"0.0","0.0","49","32","42",,,,,,,,,,,,,,,,"    1",,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-01",,,,,,,,"0.00",,"0.0","0.0","51","39","39",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-02",,,,,,,,"0.00",,"0.0","0.0","41","30","39",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-03",,,,,,,,"0.42",,"0.3","0.0","44","26","26",,,,,,,"    1",,,"    1",,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-04",,,,,,,,"0.00",,"0.0","0.0","29","18","18",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-05",,,,,,,,"0.00",,"0.0","0.0","42","17","36",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-06",,,,,,,,"0.00",,"0.0","0.0","42","25","25",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-07",,,,,,,,"0.00",,"0.0","0.0","44","22","35",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-08",,,,,,,,"0.00",,"0.0","0.0","51","29","34",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-09",,,,,,,,"0.00",,"0.0","0.0","59","33","41",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-10",,,,,,,,"0.00",,"0.0","0.0","49","33","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-11",,,,,,,,"0.00",,"0.0","0.0","57","35","45",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-12",,,,,,,,"0.00",,"0.0","0.0","58","38","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-13",,,,,,,,"0.00",,"0.0","0.0","40","31","32",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-14",,,,,,,,"0.09",,"0.0","0.0","39","25","35",,,,,,,"    1",,,"    1",,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-15",,,,,,,,"0.07",,"0.0","0.0","47","35","37",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-16",,,,,,,,"0.00",,"0.0","0.0","38","35","36",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-17",,,,,,,,"0.18",,"0.0","0.0","42","36","36",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-18",,,,,,,,"0.00",,"0.0","0.0","39","31","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-19",,,,,,,,"0.00",,"0.0","0.0","35","29","33",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-20",,,,,,,,"0.00",,"0.0","0.0","50","33","50",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-21",,,,,,,,"0.33",,"0.0","0.0","50","33","33",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-22",,,,,,,,"0.08",,"0.9","1.0","33","6","10",,,,,,,"    1",,,"    1",,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-23",,,,,,,,"0.00",,"0.0","1.0","12","6","6",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-24",,,,,,,,"0.00",,"0.0","1.0","14","3","14",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-25",,,,,,,,"0.00",,"0.0","0.0","27","4","4",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-26",,,,,,,,"0.00",,"0.0","0.0","13","-5","13",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-27",,,,,,,,"0.03",,"0.5","1.0","25","11","24",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-28",,,,,,,,"0.30",,"0.0","0.0","40","24","40",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-29",,,,,,,,"0.61",,"0.0","0.0","43","27","27",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-30",,,,,,,,"0.14",,"1.8","2.0","27","6","6",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1990-12-31",,,,,,,,"0.00",,"0.0","2.0","16","3","13",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-01",,,,,,,,"0.00",,"0.0","2.0","32","13","21",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-02",,,,,,,,"0.00",,"0.0","2.0","28","9","9",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-03",,,,,,,,"0.00",,"0.0","1.0","16","1","11",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-04",,,,,,,,"0.00",,"0.0","1.0","26","8","23",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-05",,,,,,,,"0.36",,"4.7","5.0","33","22","25",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-06",,,,,,,,"0.00",,"0.0","5.0","28","19","22",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-07",,,,,,,,"0.00",,"0.0","4.0","29","20","25",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-08",,,,,,,,"0.00",,"0.0","3.0","32","23","31",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-09",,,,,,,,"0.00",,"0.0","3.0","32","25","25",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-10",,,,,,,,"0.10",,"0.8","4.0","32","25","28",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-11",,,,,,,,"0.34",,"2.8","7.0","33","28","28",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-12",,,,,,,,"0.05",,"0.9","8.0","32","26","26",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-13",,,,,,,,"0.00",,"0.0","8.0","34","18","33",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-14",,,,,,,,"0.00",,"0.0","7.0","39","30","30",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-15",,,,,,,,"0.05",,"0.0","5.0","37","29","37",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-16",,,,,,,,"0.41",,"0.0","4.0","38","26","26",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-17",,,,,,,,"0.00",,"0.0","4.0","33","22","22",,,,,,,"    1",,,,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-18",,,,,,,,"0.00",,"0.0","3.0","33","17","30",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-19",,,,,,,,"0.00",,"0.0","2.0","46","30","38",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-20",,,,,,,,"0.09",,"1.2","3.0","38","18","18",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-21",,,,,,,,"0.00",,"0.0","3.0","18","5","5",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-22",,,,,,,,"0.00",,"0.1","3.0","28","-1","28",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-23",,,,,,,,"0.00",,"0.0","2.0","35","14","14",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-24",,,,,,,,"0.00",,"0.0","2.0","16","7","8",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-25",,,,,,,,"0.00",,"0.2","2.0","17","3","13",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-26",,,,,,,,"0.00",,"0.0","2.0","22","12","16",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-27",,,,,,,,"0.00",,"0.0","2.0","31","15","22",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-28",,,,,,,,"0.00",,"0.0","1.0","36","19","33",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-29",,,,,,,,"0.02",,"0.7","2.0","33","19","19",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-30",,,,,,,,"0.00",,"0.0","1.0","25","10","17",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-01-31",,,,,,,,"0.00",,"0.0","1.0","23","12","21",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-01",,,,,,,,"0.00",,"0.0","1.0","39","21","37",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-02",,,,,,,,"0.00",,"0.0","1.0","47","34","36",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-03",,,,,,,,"0.00",,"0.0","0.0","53","36","44",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-04",,,,,,,,"0.00",,"0.0","0.0","49","40","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-05",,,,,,,,"0.00",,"0.0","0.0","49","32","35",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-06",,,,,,,,"0.00",,"0.0","0.0","39","35","35",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-07",,,,,,,,"0.00",,"0.0","0.0","38","31","31",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-08",,,,,,,,"0.00",,"0.0","0.0","39","29","35",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-09",,,,,,,,"0.00",,"0.0","0.0","49","33","34",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-10",,,,,,,,"0.00",,"0.0","0.0","37","26","26",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-11",,,,,,,,"0.00",,"0.0","0.0","30","19","19",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-12",,,,,,,,"0.00",,"0.0","0.0","37","17","32",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-13",,,,,,,,"0.05",,"0.6","1.0","39","31","32",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-14",,,,,,,,"0.14",,"2.3","3.0","32","15","15",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-15",,,,,,,,"0.00",,"0.0","3.0","15","5","5",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-16",,,,,,,,"0.00",,"0.0","2.0","31","3","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-17",,,,,,,,"0.00",,"0.0","1.0","45","31","37",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-18",,,,,,,,"0.27",,"0.0","0.0","47","35","44",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-19",,,,,,,,"0.00",,"0.0","0.0","44","31","32",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-20",,,,,,,,"0.00",,"0.0","0.0","48","30","44",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-21",,,,,,,,"0.00",,"0.0","0.0","60","39","46",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-22",,,,,,,,"0.00",,"0.0","0.0","46","29","29",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-23",,,,,,,,"0.00",,"0.0","0.0","36","25","35",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-24",,,,,,,,"0.00",,"0.0","0.0","38","24","24",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-25",,,,,,,,"0.00",,"0.0","0.0","30","17","20",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-26",,,,,,,,"0.00",,"0.0","0.0","30","15","24",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-27",,,,,,,,"0.02",,"0.4","0.0","31","20","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-02-28",,,,,,,,"0.14",,"1.8","0.0","53","30","53",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-01",,,,,,,,"0.61",,"0.0","0.0","56","46","56",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-02",,,,,,,,"0.11",,"0.0","0.0","56","27","27",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-03",,,,,,,,"0.00",,"0.0","0.0","31","23","24",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-04",,,,,,,,"0.00",,"0.0","0.0","43","24","33",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-05",,,,,,,,"0.00",,"0.0","0.0","55","30","55",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-06",,,,,,,,"0.03",,"0.0","0.0","55","30","30",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-07",,,,,,,,"0.00",,"0.0","0.0","35","24","28",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-08",,,,,,,,"0.01",,"0.0","0.0","46","24","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-09",,,,,,,,"0.00",,"0.0","0.0","40","31","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-10",,,,,,,,"0.00",,"0.0","0.0","45","26","36",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-11",,,,,,,,"0.14",,"0.0","0.0","49","32","35",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-12",,,,,,,,"0.45",,"5.9","6.0","35","30","30",,,,,,,"    1",,"    1",,,"    1",,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-13",,,,,,,,"0.04",,"0.6","5.0","38","29","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-14",,,,,,,,"0.00",,"0.0","1.0","38","30","33",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-15",,,,,,,,"0.00",,"0.0","1.0","43","30","34",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-16",,,,,,,,"0.00",,"0.0","0.0","52","32","39",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-17",,,,,,,,"0.56",,"0.0","0.0","45","39","40",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-18",,,,,,,,"0.00",,"0.0","0.0","49","38","42",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-19",,,,,,,,"0.00",,"0.0","0.0","57","35","43",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-20",,,,,,,,"0.00",,"0.0","0.0","63","37","54",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-21",,,,,,,,"0.05",,"0.0","0.0","75","51","63",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-22",,,,,,,,"0.16",,"0.0","0.0","68","57","59",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-23",,,,,,,,"0.15",,"0.0","0.0","59","37","37",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-24",,,,,,,,"0.00",,"0.0","0.0","54","37","43",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-25",,,,,,,,"0.00",,"0.0","0.0","66","38","59",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-26",,,,,,,,"0.27",,"0.0","0.0","77","55","69",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-27",,,,,,,,"0.90",,"0.0","0.0","75","39","39",,,,,,,,,"    1",,,,,,,"    1",,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-28",,,,,,,,"0.00",,"0.0","0.0","54","33","33",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-29",,,,,,,,"0.00",,"0.0","0.0","36","28","31",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-30",,,,,,,,"0.00",,"0.0","0.0","44","29","36",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-03-31",,,,,,,,"0.02",,"0.4","0.0","56","34","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-01",,,,,,,,"0.00",,"0.0","0.0","53","34","36",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-02",,,,,,,,"0.00",,"0.0","0.0","53","32","45",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-03",,,,,,,,"0.00",,"0.0","0.0","69","41","58",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-04",,,,,,,,"0.35",,"0.0","0.0","58","52","52",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-05",,,,,,,,"0.00",,"0.0","0.0","77","46","63",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-06",,,,,,,,"0.00",,"0.0","0.0","84","60","67",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-07",,,,,,,,"0.22",,"0.0","0.0","81","62","70",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-08",,,,,,,,"0.31",,"0.0","0.0","74","61","64",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-09",,,,,,,,"1.58",,"0.0","0.0","64","42","42",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-10",,,,,,,,"0.00",,"0.0","0.0","54","36","38",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-11",,,,,,,,"0.00",,"0.0","0.0","46","36","45",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-12",,,,,,,,"0.01",,"0.0","0.0","53","41","52",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-13",,,,,,,,"0.00",,"0.0","0.0","52","44","51",,,,,,,"    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-14",,,,,,,,"1.16",,"0.0","0.0","71","50","53",,,,,,,,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-15",,,,,,,,"1.26",,"0.0","0.0","64","45","51",,,,,,,"    1",,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-16",,,,,,,,"0.09",,"0.0","0.0","61","46","50",,,,,,,,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-17",,,,,,,,"0.00",,"0.0","0.0","55","43","43",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-18",,,,,,,,"0.00",,"0.0","0.0","58","41","50",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-19",,,,,,,,"0.00",,"0.0","0.0","54","44","44",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-20",,,,,,,,"0.00",,"0.0","0.0","44","40","43",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-21",,,,,,,,"0.00",,"0.0","0.0","54","40","40",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-22",,,,,,,,"0.00",,"0.0","0.0","64","37","51",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-23",,,,,,,,"0.31",,"0.0","0.0","63","41","42",,,,,,,"    1",,"    1",,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-24",,,,,,,,"0.00",,"0.0","0.0","62","39","49",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-25",,,,,,,,"0.00",,"0.0","0.0","68","47","57",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1991-04-26",,,,,,,,"0.00",,"0.0","0.0","71","53","65",,,,,,,,,,,,,,,,,,,
